user,rate_blink_left,rate_blink_right,rate_smile_or_not,feel
1,0.739793160676824,0.48978990093232544,0,2
1,0.6787875395281844,0.4221018038144991,0,2
1,0.5203128257920697,0.09775983264657705,0,2
1,0.9837953191428828,0.011164959882019996,0,2
1,0.8631579511659266,0.3398190505099726,0,2
1,0.50686496428535,0.4880728743871653,0,2
1,0.9052121225523095,0.29463266501801055,0,2
1,0.45130629241649395,0.6899004562483598,0,2
1,0.020843667421184976,0.9685159121255732,0,2
1,0.023536585297780147,0.8815334095810113,0,2
1,0.10198203749963779,0.9181909947755161,0,2
1,0.2310917005643551,0.8314210202654948,0,2
1,0.18763997287496179,0.810254266214363,0,2
1,0.34594166624395134,0.7363468918458252,0,2
1,0.3595858568297478,0.6170976451877729,0,2
1,0.3588915211368919,0.8187863304579092,0,2
1,0.3535706041073348,0.6605728774754841,0,2
1,0.22870083317255585,0.8323004587412718,0,2
1,0.36987619451243947,0.639904904362688,0,2
1,0.3128864179927786,0.9685546877219513,0,2
1,0.3999001854414712,0.6790997625023111,0,2
1,0.10532584178372523,0.632232521410353,0,2
1,0.5745679376429137,0.23478642582301448,0,2
1,0.5126115866026267,0.3137283147328482,0,2
1,0.7921412593755164,0.29063765232754,0,2
1,0.2000367267977094,0.9923956780090811,0,2
1,0.06092215585407755,0.9333712630629016,0,2
1,0.0799861528311363,0.9209372725422027,0,2
1,0.04385033347567338,0.8679905223596824,0,2
1,0.32459130266841324,0.720463186427609,0,2
1,0.02193216509842758,0.9753800328547861,0,2
1,0.42815687396565394,0.9558417663426674,0,2
1,0.6014580439743276,0.33009852256997974,0,2
1,0.5314438690360749,0.09936204714464042,0,2
1,0.9687373216600359,0.19471763358443625,0,2
1,0.704092965552252,0.26364939837701684,0,2
1,0.1175184485159065,0.8397687093548383,0,2
1,0.38232607923745976,0.9972782371101673,0,2
1,0.07347907952987331,0.5068436761633268,0,2
1,0.2242614062908546,0.9272844105458403,0,2
1,0.25931506988170056,0.9042608668603811,0,2
1,0.027699361153280644,0.9039098360586614,0,2
1,0.4409634641165977,0.9626689597206127,0,2
1,0.02210032111302544,0.6382480983750517,0,2
1,0.5973523229216813,0.40597476862514764,0,2
1,0.7179306634991184,0.038891393226679144,0,2
1,0.5971609072203901,0.4282533019379484,0,2
1,0.7023182384795462,0.08871895721502564,0,2
1,0.8317389840001702,0.09735676255871274,0,2
1,0.39161681972721013,0.8994738844534789,0,2
1,0.15525059184741932,0.7308653547292544,0,2
1,0.2965912746927135,0.5622457844737015,0,2
1,0.47307680770200583,0.6521892317924536,0,2
1,0.04351613942290554,0.5342637470587916,0,2
1,0.4281747439402649,0.8314140975244758,0,2
1,0.48196805940580234,0.5580263923026384,0,2
1,0.6060238895225706,0.37606616623962563,0,2
1,0.8152307210939675,0.13929995128379827,0,2
1,0.6344496348647188,0.3353783975171348,0,2
1,0.6655989267588116,0.31517018162203003,0,2
1,0.35916012943652703,0.9479274251896477,0,2
1,0.4497752442700729,0.7974393280031375,0,2
1,0.17645591772408803,0.6206634203483128,0,2
1,0.23879970519597438,0.740604623973763,0,2
1,0.24771206508941437,0.7408970915619429,0,2
1,0.8107831725439912,0.1901999865736985,0,2
1,0.9212959355858623,0.11850398303222916,0,2
1,0.6660092423849868,0.2396677007892002,0,2
1,0.5226298645748795,0.13245508904020148,0,2
